Consumption Member_Indicator
4527.04418375922 2
4690.17090808834 2
4582.66275122288 2
4257.3334738814 2
4502.90086839349 2
4520.2131433961 2
4593.5744992342 2
4564.95498747627 2
4538.31897547411 2
4483.6562421686 2
4707.27797697158 2
4454.09482889952 2
4462.82104754562 2
4535.82311174575 2
4695.72000339374 2
4402.95544987024 2
4366.6710207343 2
4621.71634804401 2
4605.35475337955 2
4401.74794875227 2
4449.76994474089 2
4520.86730812776 2
4493.19411803893 2
4608.58272615013 2
4436.32002604155 2
4538.165297982 2
4513.91783426463 2
4582.46906084598 2
4558.16654647268 2
4536.28285403175 2
4656.71598619443 2
4645.67668098672 2
4445.09440509899 2
4425.09664496996 2
4470.70956784971 2
4268.97502260662 2
4593.22682772269 2
4467.69241286753 2
4648.62572265087 2
4532.57507439716 2
4425.70207690733 2
4487.13298001195 2
4323.94946157727 2
4545.40944395474 2
4608.79372309202 2
4640.97044068866 2
4473.6012188644 2
4532.11122211454 2
4414.49436968303 2
4341.4107591998 2
4528.62904407691 2
4509.50101057718 2
4495.93965785845 2
4725.44069511467 2
4600.76535325327 2
4427.93936731591 2
4506.89555467361 2
4589.19999335697 2
4533.47369631207 2
4535.08174658321 2
4560.99605194218 2
4240.39441685351 2
4426.36251559738 2
4356.5392280802 2
4647.87320234391 2
4453.19714716832 2
4488.905044701 2
4519.95872040039 2
4489.18623356365 2
4318.60324977772 2
4477.46410942136 2
4427.31860772708 2
4396.50235660619 2
4366.89612174682 2
4447.96937200868 2
4224.28065850431 2
4539.461236135 2
4529.68414655205 2
4415.07037634921 2
4436.53150790129 2
4399.52616442251 2
4586.03067932775 2
4634.69663860556 2
4516.82348659687 2
4531.61265406876 2
4264.42749985862 2
4345.34903579125 2
4396.64954484712 2
4475.41926325014 2
4408.67205067399 2
4438.06472075473 2
4436.15862642409 2
4611.63080294135 2
4607.26059007853 2
4578.87003875387 2
4606.79875166433 2
4502.58135645837 2
4667.96246054826 2
4509.13892533276 2
4471.98004268422 2
4350.46343751686 2
4576.56162465258 2
4543.83890851553 2
4345.00063172155 2
4491.48992368792 2
4648.8306002551 2
4421.75866919701 2
4505.74712482043 2
4567.49105353204 2
4401.00924685629 2
4530.78938057736 2
4261.05429729652 2
4519.54458441739 2
4493.82109943484 2
4500.29036803594 2
4488.76118658319 2
4420.6906665493 2
4555.35661649328 2
4463.1002840041 2
4342.90984548817 2
4543.0621690198 2
4732.88124983208 2
4544.55293268473 2
4593.00756709235 2
4516.51507850944 2
4540.48035519739 2
4232.23819775848 2
4290.5087612451 2
4587.7108901425 2
4528.30075961796 2
4414.62793518147 2
4606.61946481756 2
4472.12237453691 2
4484.79083865575 2
4413.25751706613 2
4572.20058683306 2
4317.34387282157 2
4495.99791192131 2
4417.71986825009 2
4586.68477633441 2
4497.30245391665 2
4479.9521688695 2
4373.93597613632 2
4545.55239673867 2
4657.98501845306 2
4590.62500353637 2
4370.52819857968 2
4474.10439828528 2
4412.81954128698 2
4466.81874077546 2
4471.46167211864 2
4682.98391951178 2
4560.75038245496 2
4448.98750555592 2
4454.12835581236 2
4564.96020478485 2
4680.44901425677 2
4447.71071307442 2
4315.78682216386 2
4605.56379985629 2
4512.61380544774 2
4377.49980335723 2
4336.37425400296 2
4413.10700162931 2
4339.88791800287 2
4515.90034927469 2
4462.50576949771 2
4666.2671448313 2
4580.38978595428 2
4350.56965343694 2
4516.03751445318 2
4333.14754889957 2
4487.18801608556 2
4653.22078837178 2
4467.90606060096 2
4511.01653262316 2
4407.7886302104 2
4517.90808011523 2
4418.63395248452 2
4581.54767502372 2
4607.08533089665 2
4500.39054877205 2
4116.99649864803 2
4514.32348943741 2
4441.12887656976 2
4443.33376964335 2
4409.01646837284 2
4610.43743812879 2
4439.13596770404 2
4508.04997070091 2
4493.44028477044 2
4550.82618016183 2
4544.39119571575 2
4433.76899388263 2
4519.27532004265 2
4574.30388568187 2
4502.63074121317 2
4384.55569070999 2
4618.75804254099 2
4534.95948070844 2
4587.54463494066 2
4638.09035089353 2
4575.36046575738 2
4591.73000383867 2
4685.69368659456 2
4559.25848016963 2
4360.31917342747 2
4486.50732784747 2
4431.91815808058 2
4437.94311901803 2
4432.67361513557 2
4372.54108059586 2
4435.07041398881 2
4590.46054559143 2
4524.521637715 2
4571.48198922197 2
4453.35033381306 2
4527.79393052039 2
4402.81279916833 2
4733.74735877919 2
4523.84731646977 2
4603.91947390347 2
4528.1850016872 2
4341.76933241098 2
4549.60819555203 2
4515.91503447312 2
4487.5949925276 2
4579.67487813299 2
4539.01718897947 2
4544.56482789049 2
4485.55621211198 2
4331.171290483 2
4454.80019565185 2
4440.15416229872 2
4298.1403047465 2
4463.38520384618 2
4467.9623279746 2
4443.48421637541 2
4419.53349141251 2
4368.77651710592 2
4668.36323428032 2
4315.78952917589 2
4609.14967573979 2
4611.23533543401 2
4499.17668323807 2
4222.11545226712 2
4384.31359652627 2
4486.64614697985 2
4435.91851100654 2
4524.19426024625 2
4673.77916912141 2
4366.31141054199 2
4643.27503462167 2
4524.1586648505 2
4471.97559538041 2
4613.11780984709 2
4351.85374269371 2
4628.54751440643 2
4414.77654987759 2
4569.47597081969 2
4415.51964762319 2
4211.50121762133 2
4435.86100958636 2
4330.15582450346 2
4468.39779422595 2
4341.76025032482 2
4514.88980845398 2
4445.92622865597 2
4395.81915559256 2
4529.90092923759 2
4469.53631065416 2
4498.72226681984 2
4452.601678327 2
4568.7223884292 2
4396.57264823062 2
4515.59616987938 2
4500.34626219072 2
4518.84654853707 2
4541.39035132764 2
4442.72646617723 2
4328.82197740191 2
4382.20163074917 2
4497.83950450266 2
4446.89414035817 2
4578.81977215674 2
4561.00207153995 2
4482.02349465837 2
4461.03482285403 2
4465.49665086456 2
4532.01025185443 2
4518.07826964146 2
4478.86017504954 2
4505.40227185594 2
4482.05204861302 2
4628.39760974002 2
4409.28013513571 2
4291.32741144208 2
4523.90109155248 2
4444.29196139264 2
4530.80251587504 2
4637.9941039589 2
4529.55709785722 2
4522.50714531457 2
4369.70083904397 2
4535.35811566041 2
4552.4654191612 2
4481.58862934149 2
4443.88029083413 2
4517.24911196835 2
4688.45372047838 2
4305.84414889494 2
4566.92764412235 2
4495.70358092031 2
4427.12668447353 2
4519.8717294453 2
4641.33810406012 2
4457.10036443912 2
4591.32580437943 2
4571.6252065616 2
4213.82668885993 2
4413.01931891511 2
4582.93652326756 2
4516.91810757996 2
4463.29703793614 2
4383.81361248305 2
4486.42368681556 2
4464.99856995604 2
4562.79578007854 2
4480.71593848722 2
4630.30441166142 2
4580.57099600129 2
4413.35571388091 2
4490.236776045 2
4437.90559413642 2
4437.70467177202 2
4548.88362190413 2
4573.06089358934 2
4253.62919561931 2
4526.52952180172 2
4471.04570330581 2
4633.36363887823 2
4370.99248709193 2
4336.88409579163 2
4833.79902370764 2
4458.40207855182 2
4481.78942188084 2
4527.69245503652 2
4585.12226613032 2
4513.50333125225 2
4454.00793814486 2
4472.90359750397 2
4395.43263935931 2
4435.91805285579 2
4497.55684784606 2
4413.30493930085 2
4665.62804234362 2
4346.37037026384 2
4228.99220434874 2
4727.21801451908 2
4338.22775180461 2
4536.42933842704 2
4661.82105604957 2
4641.31935521567 2
4380.24471148866 2
4374.83281543685 2
4298.26302415957 2
4396.09634094776 2
4528.66288523234 2
4493.57649909628 2
4607.31507405385 2
4407.15915704096 2
4494.16280085191 2
4306.29365288208 2
4518.88816487999 2
4584.67759808316 2
4440.32244853232 2
4331.87707393535 2
4332.21553339587 2
4413.52434527472 2
4288.46403313585 2
4566.04982008483 2
4608.98329016694 2
4391.53239799283 2
4613.9057573326 2
4440.63758743893 2
4394.14542097573 2
4424.96618919142 2
4546.21114001578 2
4587.23163262025 2
4455.56769288972 2
4528.02836492642 2
4491.05412017348 2
4348.46202150185 2
4341.99390241435 2
4638.36825835028 2
4619.96648896479 2
4581.99059792749 2
4489.25232111145 2
4692.4056455356 2
4543.5656378569 2
4411.97682911908 2
4429.60985645836 2
4542.4837839771 2
4442.51625178236 2
4564.04254654754 2
4553.30521337072 2
4654.98180608542 2
4454.47816699322 2
4443.82284584913 2
4408.18706028672 2
4453.75255153779 2
4505.39153544824 2
4708.40118469913 2
4443.8665676914 2
4295.63671883594 2
4556.09660403527 2
4464.69549966278 2
4415.81703525438 2
4626.36366305452 2
4539.68831722879 2
4505.26827049436 2
4654.05540176319 2
4405.1041553039 2
4500.11924667026 2
4483.6010939511 2
4371.69162411391 2
4563.80741734928 2
4472.62093743428 2
4446.79375884349 2
4357.0971268537 2
4480.74016776898 2
4570.60303860263 2
4642.08726798355 2
4321.90811859452 2
4555.15370759841 2
4490.73131655488 2
4395.72572313562 2
4634.4741514581 2
4574.78340090845 2
4478.66947864126 2
4383.09147077595 2
4430.99204714697 2
4492.7764784749 2
4421.40252435438 2
4474.99021980581 2
4333.61784368749 2
4425.17830960217 2
4472.34920724811 2
4776.14586834857 2
4562.54458196559 2
4572.58509994985 2
4500.02946306614 2
4440.19523512555 2
4446.72202191467 2
4510.38307277284 2
4680.54308844543 2
4523.87585516098 2
4425.09890959674 2
4508.26196498727 2
4590.2663230606 2
4363.68997855259 2
4474.42398883741 2
4363.92370567458 2
4522.80804723842 2
4557.22134281874 2
4458.41144062449 2
4496.84107721245 2
4590.79187813985 2
4359.53692105334 2
4244.97261029611 2
4529.07471542702 2
4500.33769104694 2
4542.14789842326 2
4318.02093544676 2
4353.14767358101 2
4491.33871727257 2
4454.50279018251 2
4550.49721041523 2
4355.25782896418 2
4275.07664141127 2
4685.94749131419 2
4339.22248603034 2
4636.40008533766 2
4735.88328342108 2
4590.13406066377 2
4181.43847789404 2
4525.11630921814 2
4640.3406031958 2
4526.31845052756 2
4494.84290922172 2
4555.58706557406 2
4558.9917674485 2
4557.16541631858 2
4527.91269268567 2
4645.1287372413 2
4430.15134990905 2
4629.40255356062 2
4550.03035892113 2
4432.0973936022 2
4414.39491770818 2
4431.86938974246 2
4489.14687565376 2
4505.04293379812 2
4533.29969818503 2
4598.01122649846 2
4614.88423205191 2
4375.12393403265 2
4476.13507115538 2
4438.16273472715 2
4599.13018846625 2
4443.82864211754 2
4396.09377375206 2
4679.69664095879 2
4422.09138469837 2
4586.41071356511 2
4632.3739614605 2
4633.81724218061 2
4403.59165493025 2
4444.20038896056 2
4432.95045888243 2
4468.55082605515 2
4577.40290203252 2
4559.73437314133 2
4499.27866362531 2
4502.48125092974 2
4504.93215629994 2
4457.17480700961 2
4510.9337671299 2
4417.77804923155 2
4686.11692732332 2
4626.92333078335 2
4700.04402395974 2
4542.51402872917 2
4464.69365161871 2
4474.51569191238 2
4348.0627256282 2
4491.51322762302 2
4516.95061951865 2
4574.02577365326 2
4391.10923352959 2
4367.52643869637 2
4462.56276044069 2
4665.53776835487 2
4632.0693356491 2
4678.68677724975 2
4437.55744206371 2
4417.80401650792 2
4471.95278582632 2
4329.29917756438 2
4351.24205748666 2
4578.85025643222 2
4497.4480975796 2
4417.14719708077 2
4454.97304184755 2
4654.95120167164 2
4479.99040989622 2
4688.5203097059 2
4339.02317373058 2
4391.91345801175 2
4594.28423189772 2
4600.46048339481 2
4644.31903484463 2
4547.53411573592 2
4575.25853409137 2
4340.1970418872 2
4576.19515269471 2
4653.40783976388 2
4318.99846997337 2
4455.98490591696 2
4527.43298700607 2
4516.44026701624 2
4433.00510328598 2
4634.77569782648 2
4466.48173806989 2
4487.47747548844 2
4638.958452083 2
4460.57193811914 2
4564.73795189339 2
4552.22984937595 2
4530.81855303487 2
4410.43863366414 2
4570.75492133963 2
4548.90399670822 2
4513.49507895182 2
4414.19075002951 2
4392.03818402488 2
4589.20502692701 2
4503.14033270296 2
4753.20656349752 2
4468.75218957812 2
4456.15627943018 2
4557.77427195014 2
4449.58976638768 2
4536.2621352617 2
4459.6374242129 2
4426.79043513788 2
4616.14174153185 2
4575.60739597975 2
4407.51071011673 2
4512.38141288511 2
4443.90956800399 2
4493.24576050749 2
4442.75993056298 2
4506.07295295647 2
4544.16586065446 2
4354.94485514116 2
4557.97798719592 2
4423.11742494137 2
4536.14023480478 2
4496.17573375095 2
4613.28458262023 2
4581.73312362609 2
4636.25101520796 2
4693.18183587306 2
4532.24723191722 2
4587.79958343456 2
4552.22511225888 2
4251.23158760344 2
4373.78150043627 2
4592.45387331745 2
4564.94415286384 2
4572.82248197905 2
4399.92682360765 2
4334.8385681929 2
4501.5600080062 2
4394.59972203192 2
4445.66768532386 2
4468.98744144326 2
4520.56965806357 2
4423.31304682454 2
4439.16618119674 2
4567.04007735728 2
4515.21169799044 2
4627.33653179997 2
4446.43703018807 2
4410.77684150523 2
4435.6558147107 2
4557.16857315472 2
4564.72341483256 2
4551.99911294963 2
4461.19476732234 2
4308.27033321664 2
4499.54284613571 2
4589.23002713096 2
4505.32200498022 2
4547.85132012438 2
4450.60387727592 2
4656.72307383586 2
4378.74322031007 2
4508.91721300555 2
4657.49439287064 2
4269.85273383342 2
4459.68255907913 2
4543.12605445438 2
4361.67839452473 2
4414.03062773146 2
4626.79394604732 2
4372.5336050068 2
4414.50601617175 2
4400.19050887899 2
4607.91354515896 2
4517.7334727311 2
4568.15742420611 2
4508.24291180976 2
4399.58976224992 2
4458.27884860044 2
4443.67043951646 2
4619.16409670679 2
4627.13869040434 2
4134.09955545436 2
4395.65714353545 2
4469.18727244055 2
4477.16794061184 2
4397.10370816031 2
4575.95033856511 2
4475.90289810773 2
4540.02637489951 2
4639.51038165962 2
4356.03012638253 2
4436.70273278195 2
4422.86511617072 2
4612.80228452594 2
4505.74390569116 2
4341.98449076922 2
4556.23729677628 2
4304.77472680395 2
4549.34276334559 2
4661.21003938129 2
4408.27373715145 2
4452.95985990928 2
4686.44158988006 2
4697.15920371032 2
4631.21905982417 2
4468.67764535081 2
4532.59411708987 2
4534.21265911872 2
4588.79033745777 2
4580.87493363459 2
4312.17983464236 2
4545.72472549228 2
4574.98259313329 2
4487.9597183947 2
4499.57419130347 2
4552.25334836233 2
4271.51037509008 2
4356.84698842346 2
4528.50221265198 2
4638.90821780695 2
4486.58108285894 2
4343.46982975526 2
4491.95412123362 2
4386.01805095054 2
4614.85849582711 2
4492.33202719271 2
4473.39171846811 2
4494.34980340648 2
4631.22930353661 2
4396.92149753816 2
4353.57174895373 2
4458.68745302805 2
4485.27784843734 2
4476.75786515448 2
4586.42530344626 2
4388.67141274121 2
4530.91934484617 2
4535.53462719384 2
4529.00651973407 2
4675.98435579393 2
4441.56582798066 2
4512.5241980646 2
4693.46005623752 2
4461.47095230562 2
4451.09769589717 2
4610.76065519838 2
4350.41112952611 2
4531.5730941495 2
4554.65254833165 2
4621.38460382171 2
4464.63501783803 2
4611.50079130707 2
4414.5043209969 2
4639.49652189007 2
4446.33704691605 2
4530.61286881307 2
4459.56137052034 2
4396.49203237373 2
4443.70944308176 2
4337.61514989446 2
4376.16571458102 2
4521.36140015659 2
4513.3826101963 2
4399.59547382286 2
4559.91216289295 2
4536.14764753519 2
4285.25416092478 2
4664.351173032 2
4515.73767469882 2
4580.98127750595 2
4651.56113701848 2
4491.90752263231 2
4576.82282970365 2
4550.89816426953 2
4620.34215138393 2
4204.03718747446 2
4384.65306122994 2
4463.50761175247 2
4456.74674250855 2
4443.64575957759 2
4575.99320033971 2
4524.15865485847 2
4508.73478094152 2
4405.37243949974 2
4440.09858325953 2
4636.84841682046 2
4551.81623719993 2
4710.01156293401 2
4571.08877642058 2
4477.71002289266 2
4676.25874413969 2
4531.98736375593 2
4385.25153635068 2
4458.41981416077 2
4471.48649367223 2
4656.09416638531 2
4438.37234594254 2
4668.14432820412 2
4542.60735075027 2
4689.09835429994 2
4480.94635496582 2
4440.89411379824 2
4438.83059762184 2
4519.72127026281 2
4495.29216179667 2
4504.41505764496 2
4525.96712477672 2
4293.88746139461 2
4349.7777823272 2
4473.85040089869 2
4460.33318386274 2
4495.35456384606 2
4472.32299450133 2
4636.19050050486 2
4529.84583445582 2
4507.19696242521 2
4365.17124825897 2
4494.7316849039 2
4380.28036558426 2
4507.5628187189 2
4602.00324060022 2
4429.93395233838 2
4366.55515700873 2
4511.61801660576 2
4589.44496198253 2
4374.80825646316 2
4532.90597834887 2
4532.17532091614 2
4513.17636137734 2
4610.21175868439 2
4412.97456363945 2
4348.23458642181 2
4619.80904307 2
4565.7628010827 2
4623.37073426898 2
4649.94017701259 2
4529.52706430764 2
4587.04077257037 2
4380.52889899778 2
4669.54889160885 2
4385.39723268495 2
4512.23062769466 2
4403.903582544 2
4525.58161911241 2
4637.21551864463 2
4297.39971856019 2
4350.22348561972 2
4374.63693384632 2
4426.26509957887 2
4716.30489942858 2
4615.46065870636 2
4533.95752146493 2
4460.98808881923 2
4344.79216683537 2
4681.43036373683 2
4412.23556070865 2
4497.15963394973 2
4484.22586379883 2
4385.51401393225 2
4538.35728311397 2
4559.15720539979 2
4376.52507556562 2
4544.49801640908 2
4675.83877285705 2
4533.82486040227 2
4546.45701796423 2
4474.22562794939 2
4557.12681034002 2
4533.33242230779 2
4404.75518475878 2
4474.5123767482 2
4456.21558039809 2
4541.92101474462 2
4540.44674494165 2
4559.82399014689 2
4554.16953576104 2
4393.29246794653 2
4589.94540265799 2
4458.99192752577 2
4471.82997393571 2
4503.90159019381 2
4305.46481686797 2
4420.19996173521 2
4381.55492252109 2
4357.3100793572 2
4433.06253622484 2
4468.19023934395 2
4360.05756175408 2
4540.58654536889 2
4482.87841216199 2
4376.2724888862 2
4307.96419708881 2
4499.16489786561 2
4525.57721372943 2
4539.57915410004 2
4450.9861657632 2
4527.90659089873 2
4531.16318315932 2
4541.7712464012 2
4554.9727292118 2
4580.80603703426 2
4490.55854791613 2
4391.35297381961 2
4550.6692987416 2
4649.5992800233 2
4364.25085028797 2
4505.41127743046 2
4615.68915289008 2
4517.37024676319 2
4442.79156041193 2
4408.81157419071 2
4510.71573436682 2
4480.16682248048 2
4590.59093450833 2
4477.85956617837 2
4526.55919412937 2
4562.23002731403 2
4526.11655891041 2
4575.7201260588 2
4558.23738017837 2
4674.60514033351 2
4437.29590944704 2
4553.92725112044 2
4485.51930968428 2
4359.48622977206 2
4447.45349047065 2
4502.17357147119 2
4373.73699198749 2
4573.3916046957 2
4481.63046472096 2
4660.57794988596 2
4548.79927642525 2
4513.20205161412 2
4430.72819966967 2
4471.89540566753 2
4519.18367844546 2
4431.17640284939 2
4379.70509571862 2
4433.93362457227 2
4350.90023913405 2
4323.19003996982 2
4566.53608620374 2
4604.68266043208 2
4617.81540154529 2
4549.17856713281 2
4549.591073489 2
4559.32703758556 2
4430.03926550286 2
4404.35598171007 2
4417.31676093489 2
4437.67531739755 2
4395.20958146043 2
4517.44431865543 2
4515.22044571187 2
4684.92866781979 2
4492.91042309643 2
4586.22722231119 2
4479.3235854748 2
4450.20343454616 2
4481.40618845349 2
4573.4983058319 2
4616.69469304858 2
4627.32522520238 2
4561.57674267737 2
4442.13793124669 2
4463.4218893292 2
4764.89100682059 2
4474.37003824996 2
4434.06773535237 2
4499.74314678837 2
4561.04466455312 2
4370.92837682003 2
4484.25982751693 2
4570.82018350698 2
4376.77619582627 2
4561.78266406069 2
4573.70676986417 2
4439.18541391439 2
4554.131937715 2
4408.41427991474 2
4681.75473705235 2
4436.99984335902 2
4546.57684571671 2
4376.94440730553 2
4627.46475995984 2
4412.75342882649 2
4722.7091821413 2
4674.06910222992 2
4725.35801953627 2
4437.31456679811 2
4266.25455658271 2
4560.4825047837 2
4429.85566233627 2
4439.90376035463 2
4356.87127698449 2
4568.04116182997 2
4516.09991887979 2
4435.21496647557 2
4625.79196138114 2
4540.29235376134 2
4347.30000651189 2
4410.30119916046 2
4543.27108091019 2
4435.83593647285 2
4485.3476844926 2
4590.35244212134 2
4415.72007999935 2
4411.15900677891 2
4595.62532635218 2
4452.21300725107 2
4269.46860281228 2
4546.40699349231 2
4539.04201509087 2
4570.36312206393 2
4571.94162573025 2
4397.74604778443 2
4511.32759839279 2
4551.22798476203 2
4470.00654663832 2
4635.94984879055 2
4372.88693285626 2
4722.22922476025 2
4604.08743100856 2
4481.69523251522 2
4525.21566626537 2
4343.60835085089 2
4581.55592323999 2
4417.40400164205 2
4477.97205803109 2
4731.15777307038 2
4589.18666886298 2
4309.57859799239 2
4558.69811076839 2
4770.55240440231 2
4428.68891426701 2
4440.90190800504 2
4440.53738251795 2
4692.54452087563 2
4556.03528884005 2
4504.9547219538 2
4462.1748841829 2
4426.21731430576 2
4429.93415047962 2
4531.40246606568 2
4520.56607137496 2
4595.5053153792 2
4579.32191606609 2
4527.3102801368 2
4570.50306489412 2
4497.30302074291 2
4246.84265926884 2
4309.69483356233 2
4375.24046947302 2
4492.32598606861 2
4481.79325107288 2
4693.9022494078 2
4383.51260113018 2
4540.37289744229 2
4535.12910913756 2
4493.57926335589 2
4511.51763819339 2
4506.67949582449 2
4451.56706204341 2
4500.87435374795 2
4616.04750068793 2
4385.32539241753 2
4513.03470277202 2
4552.56323952881 2
4436.55836341497 2
4444.44871055087 2
4371.14467599527 2
4462.08099948927 2
4399.15851959067 2
4539.19799860559 2
4411.71860932011 2
4502.94752288394 2
4399.49615063134 2
4594.37175866692 2
4561.13538522939 2
4463.94136448604 2
4517.84305442716 2
4472.13746094574 2
4629.97312758385 2
4790.27530288249 2
4833.86892272769 2
4580.91708196925 2
4458.7004891224 2
4590.04808131583 2
4467.52230554957 2
4507.94618736557 2
4590.66795339916 2
4381.45793402642 2
4366.25314406696 2
4533.788895252 2
4592.75486216891 2
4502.36932039459 2
4695.04153010992 2
4650.86106046136 2
4377.77611392266 2
4590.63994290946 2
4493.87184362051 2
4671.76475092194 2
4645.91953877466 2
4540.49319718206 2
4331.10101956604 2
4497.12833430822 2
4314.48478786757 2
4572.99700277125 2
4565.97907593795 2
4610.16128211637 2
4606.88975659074 2
4366.21377654923 2
4367.5937170663 2
4539.17310515606 2
4372.5766038737 2
4570.66993260287 2
4501.63666545124 2
4480.14550555675 2
4438.27890110926 2
4480.84192315015 2
4508.30436816909 2
4696.64452246201 2
4373.53010778064 2
4519.5522836673 2
4277.69135007127 2
4455.61291153438 2
4583.56438476191 2
4368.89377482827 2
4649.21881945107 2
4567.80841304677 2
4424.74221383546 2
4657.12047799168 2
4360.30475180555 2
4443.15030137334 2
4498.0130128548 2
4425.02311835127 2
4444.25081366677 2
4416.64482619237 2
4482.50547897286 2
4547.1156964581 2
4499.70250684787 2
4487.51778148719 2
4504.94921734329 2
4579.16499392624 2
4696.02375245124 2
4489.61743282447 2
4377.27185785392 2
4457.73863476439 2
4360.43094126081 2
4474.01864030525 2
4474.70644080189 2
4445.52632160626 2
4482.67150699781 2
4685.31101570458 2
4625.7117954045 2
4415.46037743928 2
4512.72965190057 2
4657.32663395156 2
4623.8655158072 2
4320.12500278156 2
4705.77728015845 2
4482.27882705349 2
4393.73500337729 2
4505.05759616921 2
4512.38361773676 2
4387.42791154078 2
4607.19743751155 2
4399.843480026 2
4434.51037818598 2
4561.90045172472 2
4466.61426885532 2
4541.56290052822 2
4323.5923710539 2
4554.77912272597 2
4585.68340094165 2
4545.66221457558 2
4659.87696014625 2
4596.44325123673 2
4593.53477964927 2
4417.99905154377 2
4379.24349732671 2
4750.39156432888 2
4545.83701200148 2
4515.25534995512 2
4363.01727954657 2
4477.31010580365 2
4782.8696429351 2
4683.89377457756 2
4394.10769904821 2
4505.25334337037 2
4461.20836348805 2
4416.99181587456 2
4685.7474813923 2
4574.51056673191 2
4489.52340822919 2
4579.72071541045 2
4487.07702295492 2
4572.01573633974 2
4514.58882234721 2
4380.82038799135 2
4482.81641089459 2
4535.14759853612 2
4760.01034141162 2
4502.3191722181 2
4389.88929265628 2
4492.12949672536 2
4524.27958772157 2
4492.80653292512 2
4345.27969620695 2
4385.94480592609 2
4553.75332873841 2
4410.27086877008 2
4759.77898084041 2
4325.47482045569 2
4552.22637766657 2
4610.37969200086 2
4403.8878878527 2
4537.77399575978 2
4622.50439849047 2
4583.47146194945 2
4470.40839886998 2
4483.47830905833 2
4468.06267043095 2
4490.84916361492 2
4308.50121170856 2
4567.54665434583 2
4645.25213469323 2
4452.2154854608 2
4407.82279927237 2
4490.58713845293 2
4575.23353005981 2
4530.78101800857 2
4563.72984963265 2
4541.79551305712 2
4420.16540938894 2
4553.45072711792 2
4536.03672201909 2
4483.33207901482 2
4375.30160746919 2
4557.95005720801 2
4450.91516140813 2
4563.30503804832 2
4461.19095121979 2
4595.65283449629 2
4557.65394550214 2
4391.74572330039 2
4474.68627085254 2
4465.31715170089 2
4446.31775619372 2
4368.25743709019 2
4534.18794636937 2
4380.17925935848 2
4490.2408414561 2
4363.59864454011 2
4567.37068887417 2
4406.38173631628 2
4535.02014703067 2
4668.32710120982 2
4508.41224403664 2
4509.81036463308 2
4248.6251444444 2
4541.5965936187 2
4331.81675557432 2
4494.9783938615 2
4427.5530075938 2
4693.30329924842 2
4586.26692854073 2
4489.90756692261 2
4444.86766357514 2
4618.65766468895 2
4441.70754297295 2
4665.53455422384 2
4452.47559510944 2
4365.56824403548 2
4546.67798254182 2
4533.50078493167 2
4563.4584648454 2
4356.9157688371 2
4648.42512906294 2
4377.90651287192 2
4569.97089051405 2
4373.39624798019 2
4520.96525742641 2
4578.46187588152 2
4351.87934184649 2
4487.80434682757 2
4496.79224567008 2
4472.63771140202 2
4558.29614080542 2
4370.66186964031 2
4641.85097440733 2
4310.56560773872 2
4664.57190565658 2
4360.23168245033 2
4443.8525159465 2
4448.70400270502 2
4410.99665235945 2
4464.96449712632 2
4628.30479000872 2
4605.43796207574 2
4388.75331667219 2
4391.02862568371 2
4564.91662854208 2
4258.35247823561 2
4410.49270785469 2
4459.13525501357 2
4496.73739126466 2
4590.70305036595 2
4570.23259001814 2
4657.74398622079 2
4577.15368828287 2
4421.89606384745 2
4328.9740216663 2
4453.67244050507 2
4544.75879419963 2
4523.15139964956 2
4682.43780946523 2
4516.69604700441 2
4562.09117656185 2
4366.65127736964 2
4499.63883998329 2
4347.4814029725 2
4530.45309233852 2
4617.57028987669 2
4496.49178727595 2
4506.23725450643 2
4539.58855780001 2
4479.04305632752 2
4600.93505725528 2
4505.15307481835 2
4476.49717457549 2
4385.11789410607 2
4506.86495642985 2
4287.76359958564 2
4314.44023703521 2
4569.8636418076 2
4517.83977537 2
4533.59280101076 2
4546.83439370123 2
4578.98622860033 2
4751.36770056684 2
4382.89185727933 2
4717.67216955626 2
4405.13644768509 2
4312.48857145775 2
4401.9562568087 2
4516.64584363001 2
4531.57415293707 2
4311.31464829291 2
4547.94728975729 2
4342.87043494294 2
4359.93779175708 2
4570.71698655871 2
4635.95165131873 2
4349.92112953924 2
4433.93372728591 2
4742.0863708358 2
4417.47649463275 2
4509.23377333392 2
4489.72134769581 2
4424.94884133697 2
4419.38207627253 2
4522.72054636136 2
4528.67950379492 2
4410.12271517647 2
4515.23825189192 2
4509.49586721447 2
4560.6414558976 2
4548.26772098508 2
4392.04342383582 2
4497.36252275847 2
4332.46943399044 2
4443.43835148659 2
4374.84855115146 2
4434.68143654781 2
4428.13544265384 2
4496.21703630037 2
4605.61782004792 2
4491.55402955754 2
4461.00252370157 2
4325.49727900611 2
4575.42489792365 2
4615.36150888178 2
4574.0753933999 2
4667.90025593249 2
4507.24504584432 2
4580.67800939726 2
4496.90449271687 2
4454.62557672701 2
4509.36300175271 2
4464.14310074647 2
4521.61603218828 2
4628.09355957039 2
4293.02047489606 2
4364.14297182497 2
4526.65391597244 2
4424.79397150921 2
4679.17176704741 2
4366.60633183399 2
4495.93547265576 2
4419.70346802679 2
4529.43618517747 2
4428.94680773769 2
4481.15266663551 2
4513.36053931338 2
4489.49328676337 2
4620.07729355138 2
4573.95677919525 2
4504.54871263153 2
4432.16415689454 2
4566.7861650076 2
4440.26857430797 2
